Chapter,PDF Page,Mark Number On Page,PDF X,PDF Y,Raster X,Raster Y,Bounding Box,Glyph Method,Vector Method,Raster Method,Raster Strict,Raster Broad,Confidence,Review Status,Text Type,Text ID,Shloka Number,Charan Number,Associated Word,Following Conjunct,First Consonant,Dvitva Candidate,Exception Status,Glyph Font,Glyph Color,Source Details,Dvitva Rule,Mapping Confidence,Dvitva Result,Anusvara Present,Anusvara Position,Anusvara Following Sound,Anusvara Guide Output,Anusvara Source,Anunasika Present
1,2,32,183.42,333.54,1019.0,1853.0,"[182.16, 331.2, 184.68, 335.88]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_6,4.0,2,विराटश्च,द्र,द,द् + द्र,,,,"[{""bbox"": [182.28590393066406, 331.48828125, 184.25450134277344, 335.6611633300781]}, {""bbox_px"": [1012, 1840, 1026, 1866], ""area"": 154}, {""bbox_px"": [1012, 1840, 1026, 1866], ""area"": 177}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,द्द्र,no,,,,,no
1,2,33,242.28,333.54,1346.0,1853.0,"[241.02, 331.2, 243.54, 335.88]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_6,4.0,2,द्रुपदश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [241.13589477539062, 331.48828125, 243.10459899902344, 335.6611633300781]}, {""bbox_px"": [1339, 1840, 1353, 1866], ""area"": 154}, {""bbox_px"": [1339, 1840, 1353, 1866], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,34,77.31,359.55,429.5,1997.5,"[75.96, 357.12, 78.66, 361.98]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,1,धृष्टकेतुश्चेकितानः(ख्),ष्ट,ष,ष् + ष्ट,,,,"[{""bbox"": [76.19219970703125, 357.4377746582031, 78.16079711914062, 361.61065673828125]}, {""bbox_px"": [423, 1984, 437, 2010], ""area"": 154}, {""bbox_px"": [422, 1984, 437, 2011], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,ष्ष्ट,no,,,ख्,EXPLICIT_CANONICAL_NOTE,no
1,2,35,105.84,359.55,588.0,1997.5,"[104.58, 357.12, 107.1, 361.98]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,1,धृष्टकेतुश्चेकितानः(ख्),श्च,श,श् + श्च,,,,"[{""bbox"": [104.70610046386719, 357.4377746582031, 106.67479705810547, 361.61065673828125]}, {""bbox_px"": [581, 1984, 595, 2010], ""area"": 153}, {""bbox_px"": [581, 1984, 595, 2011], ""area"": 179}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,ख्,EXPLICIT_CANONICAL_NOTE,no
1,2,36,253.8,359.55,1410.0,1997.5,"[252.54, 357.12, 255.06, 361.98]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,1,काशिराजश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [252.6584930419922, 357.4377746582031, 254.62710571289062, 361.61065673828125]}, {""bbox_px"": [1403, 1984, 1417, 2010], ""area"": 152}, {""bbox_px"": [1403, 1984, 1417, 2011], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,37,100.17,380.34,556.5,2113.0,"[98.82, 378.0, 101.52, 382.68]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,2,पुरुजित्कुन्तिभोजश्च,त्क,त,त् + त्क,,,,"[{""bbox"": [99.05390167236328, 378.2148742675781, 101.02249908447266, 382.38775634765625]}, {""bbox_px"": [550, 2100, 564, 2126], ""area"": 154}, {""bbox_px"": [549, 2100, 564, 2126], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,त्त्क,no,,,,,no
1,2,38,111.87,380.34,621.5,2113.0,"[110.52, 378.0, 113.22, 382.68]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,2,पुरुजित्कुन्तिभोजश्च,न्त,न,न् + न्त,,,,"[{""bbox"": [110.77140045166016, 378.2148742675781, 112.74009704589844, 382.38775634765625]}, {""bbox_px"": [615, 2100, 629, 2126], ""area"": 154}, {""bbox_px"": [614, 2100, 629, 2126], ""area"": 201}]",SAME_FIRST_CONSONANT,0.9,न्न्त,no,,,,,no
1,2,39,157.77,380.34,876.5,2113.0,"[156.42, 378.0, 159.12, 382.68]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,2,पुरुजित्कुन्तिभोजश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [156.6280975341797, 378.2148742675781, 158.59669494628906, 382.38775634765625]}, {""bbox_px"": [869, 2100, 884, 2126], ""area"": 199}, {""bbox_px"": [869, 2100, 884, 2126], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,40,216.72,380.34,1204.0,2113.0,"[215.46, 378.0, 217.98, 382.68]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,2,शैब्यश्च,ब्य,ब,ब् + ब्य,,,,"[{""bbox"": [215.5601043701172, 378.2148742675781, 217.52870178222656, 382.38775634765625]}, {""bbox_px"": [1197, 2100, 1211, 2126], ""area"": 154}, {""bbox_px"": [1197, 2100, 1211, 2126], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,ब्ब्य,no,,,,,no
1,2,41,228.51,380.34,1269.5,2113.0,"[227.16, 378.0, 229.86, 382.68]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,2,शैब्यश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [227.29440307617188, 378.2148742675781, 229.26300048828125, 382.38775634765625]}, {""bbox_px"": [1262, 2100, 1276, 2126], ""area"": 154}, {""bbox_px"": [1262, 2100, 1277, 2126], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,42,302.13,380.34,1678.5,2113.0,"[300.78, 378.0, 303.48, 382.68]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_7,5.0,2,नरपुङ्गवः॥,ङ्ग,ङ,ङ् + ङ्ग,,,,"[{""bbox"": [300.94189453125, 378.2148742675781, 302.9104919433594, 382.38775634765625]}, {""bbox_px"": [1671, 2100, 1685, 2126], ""area"": 175}, {""bbox_px"": [1671, 2100, 1686, 2126], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,ङ्ङ्ग,no,,,,,no
1,2,43,99.36,406.35,552.0,2257.5,"[98.1, 403.92, 100.62, 408.78]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,1,युधामन्युश्च,न्य,न,न् + न्य,,,,"[{""bbox"": [98.19950103759766, 404.2691650390625, 100.16819763183594, 408.44207763671875]}, {""bbox_px"": [545, 2244, 559, 2271], ""area"": 154}, {""bbox_px"": [545, 2244, 559, 2271], ""area"": 154}]",SAME_FIRST_CONSONANT,0.9,न्न्य,no,,,,,no
1,2,44,112.41,406.35,624.5,2257.5,"[111.06, 403.92, 113.76, 408.78]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,1,युधामन्युश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [111.23889923095703, 404.2691650390625, 113.2074966430664, 408.44207763671875]}, {""bbox_px"": [617, 2244, 632, 2271], ""area"": 201}, {""bbox_px"": [617, 2244, 632, 2271], ""area"": 208}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,45,155.43,406.35,863.5,2257.5,"[154.08, 403.92, 156.78, 408.78]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,1,विक्रान्त,क्र,क,क् + क्र,,,,"[{""bbox"": [154.26539611816406, 404.2691650390625, 156.23399353027344, 408.44207763671875]}, {""bbox_px"": [856, 2244, 871, 2271], ""area"": 201}, {""bbox_px"": [856, 2244, 871, 2271], ""area"": 208}]",SAME_FIRST_CONSONANT,0.9,क्क्र,no,,,,,no
1,2,46,170.01,406.35,944.5,2257.5,"[168.66, 403.92, 171.36, 408.78]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,1,विक्रान्त,न्त,न,न् + न्त,,,,"[{""bbox"": [168.8621063232422, 404.2691650390625, 170.83079528808594, 408.44207763671875]}, {""bbox_px"": [937, 2244, 952, 2271], ""area"": 202}, {""bbox_px"": [937, 2244, 952, 2271], ""area"": 206}]",SAME_FIRST_CONSONANT,0.9,न्न्त,no,,,,,no
1,2,47,253.62,406.35,1409.0,2257.5,"[252.36, 403.92, 254.88, 408.78]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,1,उत्तमौजाश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [252.47250366210938, 404.2691650390625, 254.44119262695312, 408.44207763671875]}, {""bbox_px"": [1402, 2244, 1416, 2271], ""area"": 154}, {""bbox_px"": [1402, 2244, 1416, 2271], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,48,92.88,427.05,516.0,2372.5,"[91.62, 424.62, 94.14, 429.48]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,2,सौभद्रो,द्र,द,द् + द्र,,,,"[{""bbox"": [91.70590209960938, 425.00347900390625, 93.67459869384766, 429.1763916015625]}, {""bbox_px"": [509, 2360, 523, 2386], ""area"": 153}, {""bbox_px"": [509, 2359, 523, 2386], ""area"": 158}]",SAME_FIRST_CONSONANT,0.9,द्द्र,no,,,,,no
1,2,49,106.65,427.05,592.5,2372.5,"[105.3, 424.62, 108.0, 429.48]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,2,सौभद्रो,द्र,द,द् + द्र,,,,"[{""bbox"": [105.51319885253906, 425.00347900390625, 107.48179626464844, 429.1763916015625]}, {""bbox_px"": [585, 2360, 600, 2386], ""area"": 199}, {""bbox_px"": [585, 2359, 600, 2386], ""area"": 204}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,द्द्र,no,,,,,no
1,2,50,169.47,427.05,941.5,2372.5,"[168.12, 424.62, 170.82, 429.48]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_8,6.0,2,द्रौपदेयाश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [168.25100708007812, 425.00347900390625, 170.2196044921875, 429.1763916015625]}, {""bbox_px"": [934, 2360, 948, 2386], ""area"": 154}, {""bbox_px"": [934, 2359, 949, 2386], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,51,79.29,452.97,440.5,2516.5,"[77.94, 450.54, 80.64, 455.4]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_9,7.0,1,अस्माकं(न्),स्म,स,स् + स्म,,,,"[{""bbox"": [78.07779693603516, 450.8636779785156, 80.04640197753906, 455.03656005859375]}, {""bbox_px"": [433, 2503, 447, 2529], ""area"": 154}, {""bbox_px"": [433, 2503, 448, 2530], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,स्स्म,yes,FINAL,,न्,EXPLICIT_CANONICAL_NOTE,no
1,2,52,181.89,452.97,1010.5,2516.5,"[180.54, 450.54, 183.24, 455.4]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_9,7.0,1,विशिष्टा,ष्ट,ष,ष् + ष्ट,,,,"[{""bbox"": [180.77639770507812, 450.8636779785156, 182.74510192871094, 455.03656005859375]}, {""bbox_px"": [1004, 2503, 1018, 2529], ""area"": 154}, {""bbox_px"": [1003, 2503, 1018, 2530], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,ष्ष्ट,no,,,,,no
1,2,53,271.08,452.97,1506.0,2516.5,"[269.82, 450.54, 272.34, 455.4]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_9,7.0,1,तान्निबोध,द्व,द,द् + द्व,,,,"[{""bbox"": [269.92181396484375, 450.8636779785156, 271.8904113769531, 455.03656005859375]}, {""bbox_px"": [1499, 2503, 1513, 2529], ""area"": 152}, {""bbox_px"": [1499, 2503, 1513, 2530], ""area"": 157}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,द्द्व,no,,,,,no
1,2,54,153.81,473.67,854.5,2631.5,"[152.46, 471.24, 155.16, 476.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_9,7.0,2,सैन्यस्य,न्य,न,न् + न्य,,,,"[{""bbox"": [152.64259338378906, 471.62835693359375, 154.6112060546875, 475.8011779785156]}, {""bbox_px"": [847, 2619, 862, 2645], ""area"": 199}, {""bbox_px"": [847, 2618, 862, 2645], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,न्न्य,no,,,,,no
1,2,55,164.97,473.67,916.5,2631.5,"[163.62, 471.24, 166.32, 476.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_9,7.0,2,सैन्यस्य,स्य,स,स् + स्य,,,,"[{""bbox"": [163.78379821777344, 471.62835693359375, 165.75250244140625, 475.8011779785156]}, {""bbox_px"": [909, 2619, 924, 2645], ""area"": 198}, {""bbox_px"": [909, 2618, 924, 2645], ""area"": 204}]",SAME_FIRST_CONSONANT,0.9,स्स्य,no,,,,,no
1,2,56,178.65,496.8,992.5,2760.0,"[177.3, 495.0, 180.0, 498.6]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,1,भवान्भीष्मश्च,न्भ,न,न् + न्भ,,,,"[{""bbox"": [177.46609497070312, 495.3528747558594, 179.43479919433594, 498.39788818359375]}, {""bbox_px"": [985, 2750, 1000, 2770], ""area"": 149}, {""bbox_px"": [985, 2750, 1000, 2770], ""area"": 153}]",SAME_FIRST_CONSONANT,0.9,न्न्भ,no,,,,,no
1,2,57,90.72,499.59,504.0,2775.5,"[89.46, 497.16, 91.98, 502.02]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,1,भवान्भीष्मश्च,ष्म,ष,ष् + ष्म,,,,"[{""bbox"": [89.56009674072266, 497.5191650390625, 91.52870178222656, 501.69195556640625]}, {""bbox_px"": [497, 2762, 511, 2789], ""area"": 154}, {""bbox_px"": [497, 2762, 511, 2789], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,ष्ष्म,,,,,,
1,2,58,111.78,499.59,621.0,2775.5,"[110.52, 497.16, 113.04, 502.02]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,1,भवान्भीष्मश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [110.60449981689453, 497.5191650390625, 112.5730972290039, 501.69195556640625]}, {""bbox_px"": [614, 2762, 628, 2789], ""area"": 154}, {""bbox_px"": [614, 2762, 628, 2789], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,59,123.75,499.59,687.5,2775.5,"[122.4, 497.16, 125.1, 502.02]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,1,कर्णश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [122.57720184326172, 497.5191650390625, 124.5457992553711, 501.69195556640625]}, {""bbox_px"": [680, 2762, 695, 2789], ""area"": 200}, {""bbox_px"": [680, 2762, 695, 2789], ""area"": 208}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,60,234.09,499.59,1300.5,2775.5,"[232.74, 497.16, 235.44, 502.02]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,1,कृपश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [232.88229370117188, 497.5191650390625, 234.8509979248047, 501.69195556640625]}, {""bbox_px"": [1293, 2762, 1307, 2789], ""area"": 155}, {""bbox_px"": [1293, 2762, 1308, 2789], ""area"": 204}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,61,303.57,499.59,1686.5,2775.5,"[302.22, 497.16, 304.92, 502.02]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,1,समितिञ्जयः।,ञ्ज,ञ,ञ् + ञ्ज,,,,"[{""bbox"": [302.4591979980469, 497.5191650390625, 304.4278869628906, 501.69195556640625]}, {""bbox_px"": [1680, 2762, 1694, 2789], ""area"": 154}, {""bbox_px"": [1679, 2762, 1694, 2789], ""area"": 203}]",SAME_FIRST_CONSONANT,0.9,ञ्ञ्ज,no,,,,,no
1,2,62,172.35,517.95,957.5,2877.5,"[171.0, 516.06, 173.7, 519.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,2,अश्वत्थामा,श्व,श,श् + श्व,,,,"[{""bbox"": [171.2451934814453, 516.435546875, 173.21389770507812, 519.4805908203125]}, {""bbox_px"": [951, 2868, 965, 2887], ""area"": 114}, {""bbox_px"": [950, 2867, 965, 2888], ""area"": 151}]",SAME_FIRST_CONSONANT,0.9,श्श्व,no,,,,,no
1,2,63,79.29,520.38,440.5,2891.0,"[77.94, 518.04, 80.64, 522.72]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,2,अश्वत्थामा,त्थ,थ,त् + थ,,,,"[{""bbox"": [78.12960052490234, 518.2508544921875, 80.09829711914062, 522.4237670898438]}, {""bbox_px"": [433, 2878, 448, 2904], ""area"": 200}, {""bbox_px"": [433, 2878, 448, 2904], ""area"": 201}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,त्थ,no,,,,,no
1,2,64,88.29,520.38,490.5,2891.0,"[86.94, 518.04, 89.64, 522.72]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,2,विकर्णश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [87.11830139160156, 518.2508544921875, 89.08699798583984, 522.4237670898438]}, {""bbox_px"": [483, 2878, 498, 2904], ""area"": 199}, {""bbox_px"": [483, 2878, 498, 2904], ""area"": 201}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
1,2,65,257.04,520.38,1428.0,2891.0,"[255.78, 518.04, 258.3, 522.72]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_10,8.0,2,सौमदत्तिस्तथैव,स्त,स,स् + स्त,,,,"[{""bbox"": [255.8988037109375, 518.2508544921875, 257.8674011230469, 522.4237670898438]}, {""bbox_px"": [1421, 2878, 1435, 2904], ""area"": 154}, {""bbox_px"": [1421, 2878, 1435, 2904], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,स्स्त,no,,,,,no
1,3,1,-29.099,33.062,-161.7,183.7,"[-36.332, 29.496, -21.866, 36.627]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH01-P003-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-36.33190155029297, 29.495849609375, -21.8656005859375, 36.62725830078125], ""single_stroke"": true}]",,,,,,,,,
1,3,2,-46.965,38.318,-260.9,212.9,"[-54.198, 34.752, -39.731, 41.883]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH01-P003-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-54.197898864746094, 34.75189208984375, -39.73149871826172, 41.88330078125], ""single_stroke"": true}]",,,,,,,,,
1,3,3,243.81,46.44,1354.5,258.0,"[242.46, 44.64, 245.16, 48.24]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_11,9.0,1,अन्ये,न्य,न,न् + न्य,,,,"[{""bbox"": [242.61309814453125, 44.90899658203125, 244.58169555664062, 47.9539794921875]}, {""bbox_px"": [1347, 248, 1361, 268], ""area"": 132}, {""bbox_px"": [1347, 248, 1362, 268], ""area"": 153}]",SAME_FIRST_CONSONANT,0.9,न्न्य,no,,,,,no
1,3,4,266.13,48.96,1478.5,272.0,"[264.78, 46.62, 267.48, 51.3]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_11,9.0,1,मदर्थे,त्य,त,त् + त्य,,,,"[{""bbox"": [265.01300048828125, 46.895751953125, 266.981689453125, 51.06866455078125]}, {""bbox_px"": [1472, 259, 1486, 285], ""area"": 153}, {""bbox_px"": [1471, 259, 1486, 285], ""area"": 202}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,त्त्य,no,,,,,no
1,3,5,78.84,49.05,438.0,272.5,"[77.58, 46.62, 80.1, 51.48]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_11,9.0,1,त्यक्तजीविताः।,क्त,क,क् + क्त,,,,"[{""bbox"": [77.65599822998047, 46.9351806640625, 79.62460327148438, 51.10809326171875]}, {""bbox_px"": [431, 259, 445, 285], ""area"": 153}, {""bbox_px"": [431, 259, 445, 286], ""area"": 180}]",SAME_FIRST_CONSONANT,0.9,क्क्त,no,,,,,no
1,3,6,120.33,69.75,668.5,387.5,"[118.98, 67.32, 121.68, 72.18]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_11,9.0,2,नानाशस्त्रप्रहरणाः(स्),प्र,प,प् + प्र,,,,"[{""bbox"": [119.13390350341797, 67.66497802734375, 121.10260009765625, 71.837890625]}, {""bbox_px"": [661, 374, 675, 401], ""area"": 177}, {""bbox_px"": [661, 374, 676, 401], ""area"": 204}]",SAME_FIRST_CONSONANT,0.9,प्प्र,no,,,स्,EXPLICIT_CANONICAL_NOTE,no
1,3,7,262.53,69.75,1458.5,387.5,"[261.18, 67.32, 263.88, 72.18]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_11,9.0,2,युद्धविशारदाः॥,द्ध,ध,द् + ध,,,,"[{""bbox"": [261.3691101074219, 67.69989013671875, 263.33770751953125, 71.8726806640625]}, {""bbox_px"": [1451, 375, 1466, 401], ""area"": 199}, {""bbox_px"": [1451, 374, 1466, 401], ""area"": 202}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,द्ध,no,,,,,no
1,3,8,98.91,92.34,549.5,513.0,"[97.56, 90.54, 100.26, 94.14]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_12,10.0,1,अपर्याप्तं(न्),प्त,प,प् + प्त,,,,"[{""bbox"": [97.78559875488281, 90.84075927734375, 99.75430297851562, 93.88568115234375]}, {""bbox_px"": [543, 503, 557, 523], ""area"": 132}, {""bbox_px"": [542, 503, 557, 523], ""area"": 153}]",SAME_FIRST_CONSONANT,0.9,प्प्त,yes,FINAL,,न्,EXPLICIT_CANONICAL_NOTE,no
1,3,9,146.07,94.86,811.5,527.0,"[144.72, 92.52, 147.42, 97.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_12,10.0,1,तदस्माकं(म्),स्म,स,स् + स्म,,,,"[{""bbox"": [144.9178924560547, 92.79327392578125, 146.88650512695312, 96.9661865234375]}, {""bbox_px"": [804, 514, 819, 540], ""area"": 200}, {""bbox_px"": [804, 514, 819, 540], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,स्स्म,,,,,,
1,3,10,252.63,94.86,1403.5,527.0,"[251.28, 92.52, 253.98, 97.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_12,10.0,1,भीष्माभिरक्षितम्।,ष्म,ष,ष् + ष्म,,,,"[{""bbox"": [251.4696044921875, 92.79327392578125, 253.43829345703125, 96.9661865234375]}, {""bbox_px"": [1396, 514, 1411, 540], ""area"": 200}, {""bbox_px"": [1396, 514, 1411, 540], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,ष्ष्म,no,,,,,no
1,3,11,287.28,94.86,1596.0,527.0,"[286.02, 92.52, 288.54, 97.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_12,10.0,1,भीष्माभिरक्षितम्।,क्ष,क,क् + क्ष,,,,"[{""bbox"": [286.1239929199219, 92.79327392578125, 288.09271240234375, 96.9661865234375]}, {""bbox_px"": [1589, 514, 1603, 540], ""area"": 155}, {""bbox_px"": [1589, 514, 1603, 540], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,क्क्ष,no,,,,,no
1,3,12,88.47,113.04,491.5,628.0,"[87.12, 111.24, 89.82, 114.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_12,10.0,2,पर्याप्तं(न्),प्त,प,प् + प्त,,,,"[{""bbox"": [87.32749938964844, 111.49478149414062, 89.29620361328125, 114.53976440429688]}, {""bbox_px"": [484, 618, 499, 638], ""area"": 150}, {""bbox_px"": [484, 618, 499, 638], ""area"": 152}]",SAME_FIRST_CONSONANT,0.9,प्प्त,yes,FINAL,,न्,EXPLICIT_CANONICAL_NOTE,no
1,3,13,285.21,115.65,1584.5,642.5,"[283.86, 113.22, 286.56, 118.08]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_12,10.0,2,भीमाभिरक्षितम्॥,क्ष,क,क् + क्ष,,,,"[{""bbox"": [284.0732116699219, 113.5640869140625, 286.04180908203125, 117.73696899414062]}, {""bbox_px"": [1577, 629, 1592, 656], ""area"": 200}, {""bbox_px"": [1577, 629, 1592, 656], ""area"": 204}]",SAME_FIRST_CONSONANT,0.9,क्क्ष,no,,,,,no
1,3,14,282.87,140.76,1571.5,782.0,"[281.52, 138.42, 284.22, 143.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_13,11.0,1,यथाभागमवस्थिताः।,स्थ,स,स् + स्थ,,,,"[{""bbox"": [281.68951416015625, 138.6807861328125, 283.658203125, 142.85366821289062]}, {""bbox_px"": [1564, 769, 1579, 795], ""area"": 199}, {""bbox_px"": [1564, 769, 1579, 795], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,स्स्थ,no,,,,,no
1,3,15,84.24,160.74,468.0,893.0,"[82.98, 158.4, 85.5, 163.08]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_13,11.0,2,भीष्ममेवाभिरक्षन्तु,ष्म,ष,ष् + ष्म,,,,"[{""bbox"": [83.10870361328125, 158.653076171875, 85.07740020751953, 162.82598876953125]}, {""bbox_px"": [461, 880, 475, 906], ""area"": 154}, {""bbox_px"": [461, 880, 475, 906], ""area"": 178}]",SAME_FIRST_CONSONANT,0.9,ष्ष्म,no,,,,,no
